source,media_type,title,rating,favorite
Goodbooks-10k,book,Dark Places,8,False
Goodbooks-10k,book,Motorcycle Man,10,False
Goodbooks-10k,book,The One and Only Ivan,8,False
Goodbooks-10k,book,Wizard and Glass,4,False
Goodbooks-10k,book,Brother Odd,6,False
Goodbooks-10k,book,Julius Caesar,10,False
Goodbooks-10k,book,One Fifth Avenue,6,False
Goodbooks-10k,book,The Amazing Adventures of Kavalier & Clay,10,False
Goodbooks-10k,book,Soul of the Fire,8,False
Goodbooks-10k,book,Crossed,8,False
Goodbooks-10k,book,Fast Food Nation: The Dark Side of the All-American Meal,8,True
Goodbooks-10k,book,Outlander,6,False
Goodbooks-10k,book,Happy Accidents: A Memoir,8,False
Goodbooks-10k,book,Shatter Me,6,False
Goodbooks-10k,book,How the Grinch Stole Christmas!,8,True
Goodbooks-10k,book,The Weird Sisters,6,False
Goodbooks-10k,book,The Amazing Adventures of Kavalier & Clay,6,False
Goodbooks-10k,book,The Bachman Books,8,True
Goodbooks-10k,book,Mr. Penumbra's 24-Hour Bookstore,10,False
Goodbooks-10k,book,Of Mice and Men,6,False
Goodbooks-10k,book,The Bourne Identity,8,False
Goodbooks-10k,book,Ink Exchange,6,False
Goodbooks-10k,book,Thus Spoke Zarathustra,6,False
Goodbooks-10k,book,Harry Potter and the Chamber of Secrets,10,True
Goodbooks-10k,book,"Moby-Dick or, The Whale",6,False
Goodbooks-10k,book,Praying God's Word: Breaking Free From Spiritual Strongholds,10,True
Goodbooks-10k,book,One Flew Over the Cuckoo's Nest,10,False
Goodbooks-10k,book,Breaking Dawn,6,False
Goodbooks-10k,book,We'll Always Have Summer,8,False
Goodbooks-10k,book,The Light Between Oceans,10,False
Goodbooks-10k,book,Scar Tissue,8,False
Goodbooks-10k,book,The Very Hungry Caterpillar Board Book,10,False
Goodbooks-10k,book,Curious George Takes a Job,10,False
Goodbooks-10k,book,The Bluest Eye,6,False
Goodbooks-10k,book,Stellaluna,8,False
Goodbooks-10k,book,The Dragon Reborn,6,False
Goodbooks-10k,book,Mile High,6,False
Goodbooks-10k,book,The Age of Innocence,8,False
Goodbooks-10k,book,Horton Hears a Who!,6,False
Goodbooks-10k,book,Stargirl,6,False
Goodbooks-10k,book,The Reader,6,False
Goodbooks-10k,book,Knife of Dreams,2,False
Goodbooks-10k,book,Lunar Park,8,False
Goodbooks-10k,book,Jitterbug Perfume,8,False
Goodbooks-10k,book,Owen,10,False
Goodbooks-10k,book,The Silver Star,10,True
Goodbooks-10k,book,Absolution Gap,10,True
Goodbooks-10k,book,Divergent,8,False
Goodbooks-10k,book,Lady Luck,10,False
Goodbooks-10k,book,Murder Must Advertise,8,False
Goodbooks-10k,book,A Scandal in Bohemia,10,False
Goodbooks-10k,book,Night Watch,6,False
Goodbooks-10k,book,Shadow Kiss,8,False
Goodbooks-10k,book,Furiously Happy: A Funny Book About Horrible Things,10,False
Goodbooks-10k,book,Forever,8,True
Goodbooks-10k,book,The Subtle Knife,10,False
Goodbooks-10k,book,The Help,8,False
Goodbooks-10k,book,The Arctic Incident,4,False
Goodbooks-10k,book,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10,False
Goodbooks-10k,book,The Cat in the Hat,8,False
Goodbooks-10k,book,Pygmy,4,True
Goodbooks-10k,book,The Things They Carried,6,False
Goodbooks-10k,book,The Da Vinci Code,10,False
Goodbooks-10k,book,An Anthropologist on Mars: Seven Paradoxical Tales,8,False
Goodbooks-10k,book,A Christmas Carol,6,False
Goodbooks-10k,book,City of Bones,2,False
Goodbooks-10k,book,The Other Woman,8,False
Goodbooks-10k,book,Lenobia's Vow,10,False
Goodbooks-10k,book,A Clash of Kings,6,False
Goodbooks-10k,book,Wuthering Heights,6,False
Goodbooks-10k,book,The Sugar Queen,8,False
Goodbooks-10k,book,The Stand,8,False
Goodbooks-10k,book,Norwegian Wood,10,False
Goodbooks-10k,book,The Year of Magical Thinking,10,False
Goodbooks-10k,book,Fahrenheit 451,8,True
Goodbooks-10k,book,Ten Big Ones,8,False
Goodbooks-10k,book,Gone Tomorrow,8,False
Goodbooks-10k,book,The Metamorphosis,10,False
Goodbooks-10k,book,Naked,10,False
Goodbooks-10k,book,American Gods,10,True
Goodbooks-10k,book,A Bear Called Paddington,10,False
Goodbooks-10k,book,The Children Act,6,False
Goodbooks-10k,book,The Bachman Books,6,False
Goodbooks-10k,book,As You Like It,4,False
Goodbooks-10k,book,Fingersmith,10,True
Goodbooks-10k,book,Reason to Breathe,6,False
Goodbooks-10k,book,Sharp Objects,8,False
Goodbooks-10k,book,"Are You There God? It's Me, Margaret",6,False
Goodbooks-10k,book,The Last Olympian,8,False
Goodbooks-10k,book,The Railway Children,10,False
Goodbooks-10k,book,Wizard's First Rule,10,False
Goodbooks-10k,book,Spook: Science Tackles the Afterlife,10,False
Goodbooks-10k,book,Consider the Lobster and Other Essays,10,False
Goodbooks-10k,book,Me Before You,6,False
Goodbooks-10k,book,Broken Angels,10,False
Goodbooks-10k,book,The Blue Sword,8,True
Goodbooks-10k,book,Watership Down,10,False
Goodbooks-10k,book,"Girl, Interrupted",6,False
Goodbooks-10k,book,Poison Study,8,False
Goodbooks-10k,book,The Book Thief,4,False
Goodbooks-10k,book,The Pillars of the Earth,8,False
Goodbooks-10k,book,Black House,8,False
Goodbooks-10k,book,The Battle of the Labyrinth,8,False
Goodbooks-10k,book,A Dog's Purpose,8,False
Goodbooks-10k,book,Breaking Dawn,4,False
Goodbooks-10k,book,Gone Girl,10,False
Goodbooks-10k,book,Evernight,4,False
Goodbooks-10k,book,The Unbearable Lightness of Being,6,False
Goodbooks-10k,book,Empress Orchid,10,False
Goodbooks-10k,book,Olive Kitteridge,10,False
Goodbooks-10k,book,Lover Eternal,10,False
Goodbooks-10k,book,The Glass Menagerie,4,False
Goodbooks-10k,book,Lioness Rampant,8,True
Goodbooks-10k,book,Dead Reckoning,6,True
Goodbooks-10k,book,Pushing the Limits,8,True
Goodbooks-10k,book,Confessions of a Shopaholic,6,False
Goodbooks-10k,book,The Autobiography of Malcolm X,8,True
Goodbooks-10k,book,Under the Banner of Heaven: A Story of Violent Faith,10,True
Goodbooks-10k,book,Bel Canto,8,False
Goodbooks-10k,book,Wool,10,False
Goodbooks-10k,book,Around the World in Eighty Days,8,False
Goodbooks-10k,book,The Red Tent,8,False
Goodbooks-10k,book,The Bone Garden,6,False
Goodbooks-10k,book,Violets Are Blue,10,True
Goodbooks-10k,book,Matched,8,False
Goodbooks-10k,book,Avoiding Responsibility,10,False
Goodbooks-10k,book,Talon,6,False
Goodbooks-10k,book,Wild Fire,8,False
Goodbooks-10k,book,Angels & Demons,10,True
Goodbooks-10k,book,On Her Majesty's Secret Service,8,False
Goodbooks-10k,book,The Moon and More,10,False
Goodbooks-10k,book,A Discovery of Witches,10,False
Goodbooks-10k,book,The Hobbit,8,True
Goodbooks-10k,book,Divine Justice,8,False
Goodbooks-10k,book,Changes,8,False
Goodbooks-10k,book,The Grapes of Wrath,6,False
Goodbooks-10k,book,Sideways Stories from Wayside School,6,False
Goodbooks-10k,book,Easy,6,False
Goodbooks-10k,book,The Life of Elizabeth I,4,True
Goodbooks-10k,book,The Red Badge of Courage and Selected Short Fiction,4,False
Goodbooks-10k,book,Heart of the Matter,6,False
Goodbooks-10k,book,Delirium,4,False
Goodbooks-10k,book,Until I Die,8,False
Goodbooks-10k,book,Who Moved My Cheese?,10,False
Goodbooks-10k,book,Rage of a Demon King,6,True
Goodbooks-10k,book,Dead in the Family,6,True
Goodbooks-10k,book,Awakened,10,False
Goodbooks-10k,book,The Shadow of the Wind,10,False
Goodbooks-10k,book,The Good Girl,6,False
Goodbooks-10k,book,The Mermaids Singing,6,False
Goodbooks-10k,book,Hatchet,6,False
Goodbooks-10k,book,Pure,8,False
Goodbooks-10k,book,Desecration,10,False
Goodbooks-10k,book,Eleanor & Park,10,False
Goodbooks-10k,book,Breaking Dawn,8,False
Goodbooks-10k,book,The Summons,6,False
Goodbooks-10k,book,Congo,8,False
Goodbooks-10k,book,Into the Wild,8,False
Goodbooks-10k,book,The Lion King: A little Golden Book,8,True
Goodbooks-10k,book,Going Bovine,10,False
Goodbooks-10k,book,Harry Potter Boxset,10,False
Goodbooks-10k,book,The Tales of Beedle the Bard,10,True
Goodbooks-10k,book,Wishful Drinking,2,False
Goodbooks-10k,book,Black Beauty,6,False
Goodbooks-10k,book,L'Écume des jours,6,False
Goodbooks-10k,book,The King,10,False
Goodbooks-10k,book,Jemima J,4,True
Goodbooks-10k,book,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,10,True
Goodbooks-10k,book,Overruled,8,False
Goodbooks-10k,book,The Diary of a Young Girl,8,False
Goodbooks-10k,book,Harry Potter and the Half-Blood Prince,8,False
Goodbooks-10k,book,To Kill a Mockingbird,10,False
Goodbooks-10k,book,The Red Pyramid,8,False
Goodbooks-10k,book,Shadow's Edge,6,False
Goodbooks-10k,book,As I Lay Dying,8,False
Goodbooks-10k,book,The Tiger's Wife,6,True
Goodbooks-10k,book,Divergent,10,True
Goodbooks-10k,book,Ironside,10,False
Goodbooks-10k,book,New Moon,4,False
Goodbooks-10k,book,A is for Alibi,8,True
Goodbooks-10k,book,Bite Me,8,False
Goodbooks-10k,book,Percy Jackson and the Olympians Boxed Set,6,False
Goodbooks-10k,book,"Eat, Pray, Love",2,False
Goodbooks-10k,book,The Book Thief,10,False
Goodbooks-10k,book,Before I Fall,6,False
Goodbooks-10k,book,The Perfect Storm: A True Story of Men Against the Sea,6,False
Goodbooks-10k,book,Pretty Girls,8,False
Goodbooks-10k,book,The Devil's Punchbowl,10,False
Goodbooks-10k,book,Atlas Shrugged,2,False
Goodbooks-10k,book,The Strange Case of Dr. Jekyll and Mr. Hyde,10,True
Goodbooks-10k,book,Life After God,6,False
Goodbooks-10k,book,Bambi,10,False
Goodbooks-10k,book,Dragonlance Chronicles,10,False
Goodbooks-10k,book,Flowers for Algernon,6,False
Goodbooks-10k,book,Eragon,10,False
Goodbooks-10k,book,Made to Stick: Why Some Ideas Survive and Others Die,8,False
Goodbooks-10k,book,Shadow's Edge,8,False
Goodbooks-10k,book,Hamlet,8,False
Goodbooks-10k,book,Macbeth,8,False
Goodbooks-10k,book,The Host,10,False
Goodbooks-10k,book,The Doors of Perception & Heaven and Hell,8,False
Goodbooks-10k,book,The Hotel New Hampshire,10,True
Goodbooks-10k,book,The Girl Who Played with Fire,6,False
Goodbooks-10k,book,A Kiss of Shadows,10,False
Goodbooks-10k,book,The Truth About Forever,10,False
Goodbooks-10k,book,Throne of Glass,10,False
Goodbooks-10k,book,The Time Traveler's Wife,10,False
Goodbooks-10k,book,Heir of Fire,10,False
Goodbooks-10k,book,Charlotte's Web,6,False
Goodbooks-10k,book,How to Love,10,False
Goodbooks-10k,book,The Mists of Avalon,10,False
Goodbooks-10k,book,The Night Circus,8,True
Goodbooks-10k,book,The Throne of Fire,10,False
Goodbooks-10k,book,The Road,8,True
Goodbooks-10k,book,Catching Fire,6,False
Goodbooks-10k,book,The Sapphire Rose,8,False
Goodbooks-10k,book,The Hours,10,True
Goodbooks-10k,book,The Bean Trees,8,False
Goodbooks-10k,book,Dune,10,False
Goodbooks-10k,book,Speak,10,False
Goodbooks-10k,book,Jurassic Park,4,False
Goodbooks-10k,book,The Eyes of Darkness,2,False
Goodbooks-10k,book,Charlotte's Web,10,False
Goodbooks-10k,book,Zero Day,8,False
Goodbooks-10k,book,Nicholas Nickleby,10,False
Goodbooks-10k,book,Timeline,8,False
Goodbooks-10k,book,The Shining,8,False
Goodbooks-10k,book,The Omen,8,False
Goodbooks-10k,book,The Old Man and the Sea,8,False
Goodbooks-10k,book,The Raven Boys,4,False
Goodbooks-10k,book,Blubber,6,False
Goodbooks-10k,book,Bloodlines,10,False
Goodbooks-10k,book,Twilight,8,False
Goodbooks-10k,book,The Fall of the House of Usher and Other Tales,4,False
Goodbooks-10k,book,Eligible: A Modern Retelling of Pride and Prejudice,8,False
Goodbooks-10k,book,Catching Jordan,8,False
Goodbooks-10k,book,Crime and Punishment,8,False
Goodbooks-10k,book,Arcadia,10,False
Goodbooks-10k,book,Cold Days,8,False
Goodbooks-10k,book,Dandelion Wine,10,False
Goodbooks-10k,book,Die Trying,8,False
Goodbooks-10k,book,The Lightning Thief,6,False
Goodbooks-10k,book,The Illustrated Man,10,False
Goodbooks-10k,book,Eclipse,6,True
Goodbooks-10k,book,Fight Club,8,False
Goodbooks-10k,book,Nightfall,6,False
Goodbooks-10k,book,The Firm,6,False
Goodbooks-10k,book,The Wheel of Darkness,8,False
Goodbooks-10k,book,"A Child Called ""It""",4,False
Goodbooks-10k,book,The Ersatz Elevator,8,False
Goodbooks-10k,book,The Hero of Ages,8,False
Goodbooks-10k,book,City of Dragons,6,False
Goodbooks-10k,book,Consider Phlebas,8,False
Goodbooks-10k,book,The Girl Who Played with Fire,8,False
Goodbooks-10k,book,The Giver,8,False
Goodbooks-10k,book,Scarlet,10,False
Goodbooks-10k,book,Martin the Warrior,8,False
Goodbooks-10k,book,The Girl in the Steel Corset,6,True
Goodbooks-10k,book,Skeleton Crew,6,False
Goodbooks-10k,book,Enchantment,6,True
Goodbooks-10k,book,Reckless,8,False
Goodbooks-10k,book,This Present Darkness,8,False
Goodbooks-10k,book,The Wall of Winnipeg and Me,10,True
Goodbooks-10k,book,The Magic of Recluce,8,False
Goodbooks-10k,book,The Amazing Adventures of Kavalier & Clay,8,False
Goodbooks-10k,book,Northanger Abbey,8,False
Goodbooks-10k,book,Animalia,10,False
Goodbooks-10k,book,Ramona and Her Mother,6,False
Goodbooks-10k,book,Pollyanna,6,False
Goodbooks-10k,book,The Fellowship of the Ring,4,False
Goodbooks-10k,book,When Will There Be Good News?,8,False
Goodbooks-10k,book,The Murder House,6,True
Goodbooks-10k,book,Dragonflight,10,False
Goodbooks-10k,book,Bloodline,6,False
Goodbooks-10k,book,On Death and Dying,10,False
Goodbooks-10k,book,Handle with Care,8,False
Goodbooks-10k,book,The Da Vinci Code,8,False
Goodbooks-10k,book,Pretty Girls,4,False
Goodbooks-10k,book,A Clockwork Orange,6,False
Goodbooks-10k,book,The Adventures of Huckleberry Finn,2,False
Goodbooks-10k,book,The House on Mango Street,6,False
Goodbooks-10k,book,Beach Road,6,False
Goodbooks-10k,book,"Life, the Universe and Everything",8,False
Goodbooks-10k,book,The Dressmaker,6,False
Goodbooks-10k,book,The Twilight Saga Complete Collection,4,False
Goodbooks-10k,book,The Appeal,6,False
Goodbooks-10k,book,Sense and Sensibility,6,False
Goodbooks-10k,book,Rock Me,4,False
Goodbooks-10k,book,Mrs. Frisby and the Rats of NIMH,6,False
Goodbooks-10k,book,Christine,6,False
Goodbooks-10k,book,"Men Are from Mars, Women Are from Venus",4,False
Goodbooks-10k,book,The Icebound Land,8,True
Goodbooks-10k,book,You Don't Have to Say You Love Me,10,False
Goodbooks-10k,book,The Crimson Petal and the White,8,False
Goodbooks-10k,book,سمفونی مردگان,6,False
Goodbooks-10k,book,The Ring of Solomon,8,False
Goodbooks-10k,book,The House at Pooh Corner,10,False
Goodbooks-10k,book,Amy & Roger's Epic Detour,8,False
Goodbooks-10k,book,Patriot Games,8,False
Goodbooks-10k,book,Wedding Night,6,False
Goodbooks-10k,book,The Dragon Keeper,10,False
Goodbooks-10k,book,"I, Robot",6,False
Goodbooks-10k,book,Into the Wild,10,False
Goodbooks-10k,book,Kill Shot,8,False
Goodbooks-10k,book,Don't Let Me Go,6,False
Goodbooks-10k,book,Something Wicked This Way Comes,6,True
Goodbooks-10k,book,Siddhartha,10,False
Goodbooks-10k,book,Cane River,10,False
Goodbooks-10k,book,Ender's Game,8,False
Goodbooks-10k,book,My Sister's Keeper,10,False
Goodbooks-10k,book,Ready Player One,6,False
Goodbooks-10k,book,Wuthering Heights,10,False
Goodbooks-10k,book,The Hunger Games,8,False
Goodbooks-10k,book,Change of Heart,4,True
Goodbooks-10k,book,The Mating,10,False
Goodbooks-10k,book,Kafka on the Shore,10,True
Goodbooks-10k,book,Déjà Dead,8,False
Goodbooks-10k,book,The Corrections,4,False
Goodbooks-10k,book,Walden,6,False
Goodbooks-10k,book,The Starter Wife,6,False
Goodbooks-10k,book,Mrs. Dalloway,8,True
Goodbooks-10k,book,The 48 Laws of Power,10,False
Goodbooks-10k,book,Bridge to Terabithia,10,True
Goodbooks-10k,book,Harry Potter and the Sorcerer's Stone,6,False
Goodbooks-10k,book,I Am Number Four,6,False
Goodbooks-10k,book,Beyond the Highland Mist,10,False
Goodbooks-10k,book,Possession,8,False
Goodbooks-10k,book,The Blade Itself,10,False
Goodbooks-10k,book,Hero,10,False
Goodbooks-10k,book,Water for Elephants,8,False
Goodbooks-10k,book,What She Left Behind,10,True
Goodbooks-10k,book,Harry Potter and the Prisoner of Azkaban,10,False
Goodbooks-10k,book,A Thousand Splendid Suns,6,False
Goodbooks-10k,book,A Sand County Almanac and Sketches Here and There,6,False
Goodbooks-10k,book,Into the Still Blue,10,False
Goodbooks-10k,book,The First Four Years,6,False
Goodbooks-10k,book,How the Light Gets In,10,False
Goodbooks-10k,book,Attack of the Deranged Mutant Killer Monster Snow Goons,10,False
Goodbooks-10k,book,Counting by 7s,10,False
Goodbooks-10k,book,Orphan Train,6,False
Goodbooks-10k,book,The Gray Wolf Throne,10,False
Goodbooks-10k,book,The Poisonwood Bible,8,False
Goodbooks-10k,book,One Hundred Years of Solitude,6,False
Goodbooks-10k,book,Fear and Loathing in Las Vegas,8,False
Goodbooks-10k,book,City of Ashes,8,False
Goodbooks-10k,book,A Light in the Attic,8,True
Goodbooks-10k,book,Across the Universe,2,True
Goodbooks-10k,book,Xenocide,10,False
Goodbooks-10k,book,The Help,10,False
Goodbooks-10k,book,11/22/63,8,False
Goodbooks-10k,book,Hell's Corner,10,False
Goodbooks-10k,book,The Blessing Way,10,False
Goodbooks-10k,book,The Red Queen,8,False
Goodbooks-10k,book,Skeleton Crew,10,False
Goodbooks-10k,book,Free Four: Tobias Tells the Divergent Knife-Throwing Scene,6,False
Goodbooks-10k,book,Angels & Demons,4,False
Goodbooks-10k,book,Candide,6,True
Goodbooks-10k,book,A Fatal Grace,10,False
Goodbooks-10k,book,A Storm of Swords,8,False
Goodbooks-10k,book,Rebel Heart,10,False
Goodbooks-10k,book,Ramona and Her Mother,10,False
Goodbooks-10k,book,Go Set a Watchman,10,False
Goodbooks-10k,book,The Finding,6,False
Goodbooks-10k,book,The Eyre Affair,6,True
Goodbooks-10k,book,The Art Forger,8,False
Goodbooks-10k,book,Broken,8,False
Goodbooks-10k,book,Turn of Mind,8,False
Goodbooks-10k,book,Hinds' Feet on High Places,10,True
Goodbooks-10k,book,The Great Gatsby,6,False
Goodbooks-10k,book,Upon the Midnight Clear,8,True
Goodbooks-10k,book,Gifted Hands: The Ben Carson Story,6,False
Goodbooks-10k,book,The House of Hades,10,False
Goodbooks-10k,book,This Song Will Save Your Life,6,False
Goodbooks-10k,book,The Borrowers,10,True
Goodbooks-10k,book,Gone with the Wind,8,True
Goodbooks-10k,book,The Curious Incident of the Dog in the Night-Time,10,False
Goodbooks-10k,book,Angela's Ashes,8,False
Goodbooks-10k,book,Lost Light,6,False
Goodbooks-10k,book,The Checklist Manifesto: How to Get Things Right,8,False
Goodbooks-10k,book,Tuesdays with Morrie,6,False
Goodbooks-10k,book,Pinocchio,10,False
Goodbooks-10k,book,Pretty Little Liars,6,False
Goodbooks-10k,book,The Kite Runner,6,False
Goodbooks-10k,book,Timequake,10,True
Goodbooks-10k,book,The Importance of Being Earnest,8,True
Goodbooks-10k,book,Revival,6,False
Goodbooks-10k,book,Stranger in a Strange Land,8,False
Goodbooks-10k,book,Dark Gold,10,False
Goodbooks-10k,book,Speaker for the Dead,8,False
Goodbooks-10k,book,Books of Blood: Volume One,6,False
Goodbooks-10k,book,7th Heaven,4,False
Goodbooks-10k,book,White Oleander,10,False
Goodbooks-10k,book,Brave New World,6,False
Goodbooks-10k,book,'Salem's Lot,10,False
Goodbooks-10k,book,In Her Shoes,6,False
Goodbooks-10k,book,The Lord of the Rings: Weapons and Warfare,10,False
Goodbooks-10k,book,Choke,10,False
Goodbooks-10k,book,The Call of the Wild,10,False
Goodbooks-10k,book,The Beekeeper's Apprentice,10,False
Goodbooks-10k,book,Anne Rice's The Vampire Lestat: A Graphic Novel,10,False
Goodbooks-10k,book,Alice's Adventures in Wonderland & Through the Looking-Glass,8,False
Goodbooks-10k,book,City of Ashes,10,False
Goodbooks-10k,book,Do Androids Dream of Electric Sheep?,8,False
Goodbooks-10k,book,The Diviners,10,False
Goodbooks-10k,book,Midnight's Children,10,False
Goodbooks-10k,book,Insurgent,10,False
Goodbooks-10k,book,Bookends,6,False
Goodbooks-10k,book,Cutting for Stone,10,False
Goodbooks-10k,book,P.S. I Love You,8,False
Goodbooks-10k,book,Sideways Stories from Wayside School,8,True
Goodbooks-10k,book,While My Sister Sleeps,6,False
Goodbooks-10k,book,Alexander Hamilton,8,False
Goodbooks-10k,book,Clockwork Angel,10,False
Goodbooks-10k,book,City of Ashes,6,True
Goodbooks-10k,book,Please Ignore Vera Dietz,8,True
Goodbooks-10k,book,The Notebook,2,False
Goodbooks-10k,book,The Dead Zone,10,False
Goodbooks-10k,book,The Sea of Monsters,8,False
Goodbooks-10k,book,Julius Caesar,2,True
Goodbooks-10k,book,Fifty Shades of Grey,8,False
Goodbooks-10k,book,The Far Pavilions,10,False
Goodbooks-10k,book,Jonathan Strange & Mr Norrell,8,False
Goodbooks-10k,book,Blue Moon,10,False
Goodbooks-10k,book,A Million Suns,6,True
Goodbooks-10k,book,The Thirteenth Tale,10,False
Goodbooks-10k,book,The Sword Thief,2,True
